Zip Code,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
53901,Portage,WI,Madison,Columbia County,6734,0.698,,"30,154",,"30,154","$30,000 "
90212,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6735,3.406,1026,"147,139",461700,"304,420","$300,000 "
90270,Maywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6736,2.196,386,"94,867",173700,"134,284","$130,000 "
18634,Nanticoke,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,6737,0.562,35,"24,278",15750,"20,014","$20,000 "
45631,Gallipolis,OH,Point Pleasant,Gallia County,6738,0.634,,"27,389",,"27,389","$30,000 "
97216,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,6739,1.506,254,"65,059",114300,"89,680","$90,000 "
60070,Prospect Heights,IL,Chicago-Naperville-Elgin,Cook County,6740,1.154,180,"49,853",81000,"65,426","$70,000 "
78739,Austin,TX,Austin-Round Rock,Travis County,6741,0.896,162,"38,707",72900,"55,804","$60,000 "
97381,Silverton,OR,Salem,Marion County,6742,1.044,213,"45,101",95850,"70,475","$70,000 "
11356,New York,NY,New York-Newark-Jersey City,Queens County,6743,1.682,544,"72,662",244800,"158,731","$160,000 "
45804,Lima,OH,Lima,Allen County,6744,0.582,24,"25,142",10800,"17,971","$20,000 "
46807,Fort Wayne,IN,Fort Wayne,Allen County,6745,0.574,63,"24,797",28350,"26,573","$30,000 "
55108,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,6746,1.344,216,"58,061",97200,"77,630","$80,000 "
97914,Ontario,OR,Ontario,Malheur County,6747,0.784,111,"33,869",49950,"41,909","$40,000 "
34715,Clermont,FL,Orlando-Kissimmee-Sanford,Lake County,6748,0.868,141,"37,498",63450,"50,474","$50,000 "
49047,Dowagiac,MI,South Bend-Mishawaka,Cass County,6749,0.752,,"32,486",,"32,486","$30,000 "
55364,Mound,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,6750,1.534,233,"66,269",104850,"85,559","$90,000 "
70037,Belle Chasse,LA,New Orleans-Metairie,Plaquemines Parish,6751,0.738,,"31,882",,"31,882","$30,000 "
15229,Ross,PA,Pittsburgh,Allegheny County,6752,0.936,123,"40,435",55350,"47,893","$50,000 "
62249,Highland,IL,St. Louis,Madison County,6753,0.814,114,"35,165",51300,"43,232","$40,000 "
85658,Marana,AZ,Tucson,Pima County,6754,0.83,157,"35,856",70650,"53,253","$50,000 "
96732,Kahului,HI,Kahului-Wailuku-Lahaina,Maui County,6755,1.674,429,"72,317",193050,"132,683","$130,000 "
56345,Little Falls,MN,,Morrison County,6756,0.544,71,"23,501",31950,"27,725","$30,000 "
64024,Excelsior Springs,MO,Kansas City,Clay County,6757,0.944,108,"40,781",48600,"44,690","$40,000 "
10580,Rye,NY,New York-Newark-Jersey City,Westchester County,6758,3.646,622,"157,507",279900,"218,704","$220,000 "
55008,Cambridge,MN,Minneapolis-St. Paul-Bloomington,Isanti County,6759,1.188,169,"51,322",76050,"63,686","$60,000 "
25314,Charleston,WV,Charleston,Kanawha County,6760,0.69,95,"29,808",42750,"36,279","$40,000 "
35094,Leeds,AL,Birmingham-Hoover,Jefferson County,6761,0.778,99,"33,610",44550,"39,080","$40,000 "
42276,Russellville,KY,,Logan County,6762,0.576,,"24,883",,"24,883","$20,000 "
25427,Hedgesville,WV,Hagerstown-Martinsburg,Berkeley County,6763,0.828,113,"35,770",50850,"43,310","$40,000 "
15214,Pittsburgh,PA,Pittsburgh,Allegheny County,6764,0.768,81,"33,178",36450,"34,814","$30,000 "
45206,Cincinnati,OH,Cincinnati,Hamilton County,6765,1.12,141,"48,384",63450,"55,917","$60,000 "
47111,Charlestown,IN,Louisville/Jefferson County,Clark County,6766,0.808,,"34,906",,"34,906","$30,000 "
32091,Starke,FL,,Bradford County,6767,0.778,73,"33,610",32850,"33,230","$30,000 "
98467,University Place,WA,Seattle-Tacoma-Bellevue,Pierce County,6768,1.012,212,"43,718",95400,"69,559","$70,000 "
19001,Abington,PA,Philadelphia-Camden-Wilmington,Montgomery County,6769,1.166,171,"50,371",76950,"63,661","$60,000 "
30707,Chickamauga,GA,Chattanooga,Walker County,6770,0.76,88,"32,832",39600,"36,216","$40,000 "
15226,Pittsburgh,PA,Pittsburgh,Allegheny County,6771,0.852,103,"36,806",46350,"41,578","$40,000 "
44425,Hubbard,OH,Youngstown-Warren-Boardman,Trumbull County,6772,0.67,74,"28,944",33300,"31,122","$30,000 "
85653,Marana,AZ,Tucson,Pima County,6773,0.684,114,"29,549",51300,"40,424","$40,000 "
96021,Corning,CA,Red Bluff,Tehama County,6774,0.862,,"37,238",,"37,238","$40,000 "
96766,Lihue,HI,Kapaa,Kauai County,6775,1.952,383,"84,326",172350,"128,338","$130,000 "
49331,Lowell,MI,Grand Rapids-Wyoming,Kent County,6776,0.88,140,"38,016",63000,"50,508","$50,000 "
6897,Wilton,CT,Bridgeport-Stamford-Norwalk,Fairfield County,6777,1.384,263,"59,789",118350,"89,069","$90,000 "
2806,Barrington,RI,Providence-Warwick,Bristol County,6778,1.456,247,"62,899",111150,"87,025","$90,000 "
77378,Willis,TX,Houston-The Woodlands-Sugar Land,Montgomery County,6779,0.932,109,"40,262",49050,"44,656","$40,000 "
2664,Yarmouth,MA,Barnstable Town,Barnstable County,6780,1.446,274,"62,467",123300,"92,884","$90,000 "
48324,West Bloomfield,MI,Detroit-Warren-Dearborn,Oakland County,6781,0.982,138,"42,422",62100,"52,261","$50,000 "
78015,Fair Oaks Ranch,TX,San Antonio-New Braunfels,Bexar County,6782,0.906,148,"39,139",66600,"52,870","$50,000 "
85083,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,6783,0.802,156,"34,646",70200,"52,423","$50,000 "
20816,Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,6784,2.016,496,"87,091",223200,"155,146","$160,000 "
10567,Cortlandt Manor,NY,New York-Newark-Jersey City,Westchester County,6785,1.396,,"60,307",,"60,307","$60,000 "
37663,Kingsport,TN,Kingsport-Bristol-Bristol,Sullivan County,6786,0.642,103,"27,734",46350,"37,042","$40,000 "
33305,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,6787,1.834,310,"79,229",139500,"109,364","$110,000 "
55346,Eden Prairie,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,6788,1.408,233,"60,826",104850,"82,838","$80,000 "
87544,Los Alamos,NM,Los Alamos,Los Alamos County,6789,0.852,154,"36,806",69300,"53,053","$50,000 "
90305,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6790,1.782,380,"76,982",171000,"123,991","$120,000 "
95490,Willits,CA,Ukiah,Mendocino County,6791,1.07,,"46,224",,"46,224","$50,000 "
35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,6792,0.768,106,"33,178",47700,"40,439","$40,000 "
1510,Clinton,MA,Worcester,Worcester County,6793,1.224,185,"52,877",83250,"68,063","$70,000 "
35213,Mountain Brook,AL,Birmingham-Hoover,Jefferson County,6794,1.278,228,"55,210",102600,"78,905","$80,000 "
2067,Sharon,MA,Boston-Cambridge-Newton,Norfolk County,6795,1.468,290,"63,418",130500,"96,959","$100,000 "
39307,Meridian,MS,Meridian,Lauderdale County,6796,0.582,,"25,142",,"25,142","$30,000 "
16504,Erie,PA,Erie,Erie County,6797,0.718,61,"31,018",27450,"29,234","$30,000 "
36054,Millbrook,AL,Montgomery,Elmore County,6798,0.654,86,"28,253",38700,"33,476","$30,000 "
59047,Livingston,MT,,Park County,6799,0.984,181,"42,509",81450,"61,979","$60,000 "
94019,Half Moon Bay,CA,San Francisco-Oakland-Hayward,San Mateo County,6800,2.324,671,"100,397",301950,"201,173","$200,000 "
31545,Jesup,GA,Jesup,Wayne County,6801,0.642,69,"27,734",31050,"29,392","$30,000 "
60173,Schaumburg,IL,Chicago-Naperville-Elgin,Cook County,6802,1.188,180,"51,322",81000,"66,161","$70,000 "
13104,Manlius,NY,Syracuse,Onondaga County,6803,1.014,109,"43,805",49050,"46,427","$50,000 "
83858,Rathdrum,ID,Coeur d'Alene,Kootenai County,6804,0.886,174,"38,275",78300,"58,288","$60,000 "
77030,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6805,1.434,211,"61,949",94950,"78,449","$80,000 "
78726,Austin,TX,Austin-Round Rock,Travis County,6806,0.826,152,"35,683",68400,"52,042","$50,000 "
18707,Mountain Top,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,6807,0.772,101,"33,350",45450,"39,400","$40,000 "
7079,South Orange,NJ,New York-Newark-Jersey City,Essex County,6808,1.186,261,"51,235",117450,"84,343","$80,000 "
60131,Franklin Park,IL,Chicago-Naperville-Elgin,Cook County,6809,1.468,173,"63,418",77850,"70,634","$70,000 "
77713,Beaumont,TX,Beaumont-Port Arthur,Jefferson County,6810,0.938,100,"40,522",45000,"42,761","$40,000 "
33315,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,6811,1.552,249,"67,046",112050,"89,548","$90,000 "
2863,Central Falls,RI,Providence-Warwick,Providence County,6812,1.14,140,"49,248",63000,"56,124","$60,000 "
14222,Buffalo,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,6813,0.97,170,"41,904",76500,"59,202","$60,000 "
45432,Beavercreek,OH,Dayton,Greene County,6814,0.828,,"35,770",,"35,770","$40,000 "
78611,Burnet,TX,,Burnet County,6815,0.872,,"37,670",,"37,670","$40,000 "
47170,Scottsburg,IN,Louisville/Jefferson County,Scott County,6816,0.692,88,"29,894",39600,"34,747","$30,000 "
29624,Anderson,SC,Greenville-Anderson-Mauldin,Anderson County,6817,0.626,,"27,043",,"27,043","$30,000 "
8904,Highland Park,NJ,New York-Newark-Jersey City,Middlesex County,6818,1.434,218,"61,949",98100,"80,024","$80,000 "
33184,Tamiami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,6819,1.322,181,"57,110",81450,"69,280","$70,000 "
59803,Missoula,MT,Missoula,Missoula County,6820,1.134,240,"48,989",108000,"78,494","$80,000 "
77012,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6821,1.058,105,"45,706",47250,"46,478","$50,000 "
32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton County,6822,0.834,86,"36,029",38700,"37,364","$40,000 "
72830,Clarksville,AR,,Johnson County,6823,0.584,69,"25,229",31050,"28,139","$30,000 "
8110,Pennsauken,NJ,Philadelphia-Camden-Wilmington,Camden County,6824,1.104,96,"47,693",43200,"45,446","$50,000 "
10018,New York,NY,New York-Newark-Jersey City,New York County,6825,5.848,,"252,634",,"252,634","$250,000 "
80534,Johnstown,CO,Greeley,Weld County,6826,1.014,217,"43,805",97650,"70,727","$70,000 "
91390,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6827,1.366,279,"59,011",125550,"92,281","$90,000 "
44030,Conneaut,OH,Ashtabula,Ashtabula County,6828,0.67,64,"28,944",28800,"28,872","$30,000 "
46755,Kendallville,IN,Kendallville,Noble County,6829,0.722,88,"31,190",39600,"35,395","$40,000 "
72543,Heber Springs,AR,,Cleburne County,6830,0.644,82,"27,821",36900,"32,360","$30,000 "
44654,Millersburg,OH,,Holmes County,6831,0.736,,"31,795",,"31,795","$30,000 "
57703,Rapid Valley,SD,Rapid City,Pennington County,6832,1.25,188,"54,000",84600,"69,300","$70,000 "
25401,Martinsburg,WV,Hagerstown-Martinsburg,Berkeley County,6833,0.742,,"32,054",,"32,054","$30,000 "
78701,Austin,TX,Austin-Round Rock,Travis County,6834,2.32,395,"100,224",177750,"138,987","$140,000 "
31029,Forsyth,GA,Macon-Bibb County,Monroe County,6835,0.67,85,"28,944",38250,"33,597","$30,000 "
71129,Shreveport,LA,Shreveport-Bossier City,Caddo Parish,6836,0.702,,"30,326",,"30,326","$30,000 "
10960,Orangetown,NY,New York-Newark-Jersey City,Rockland County,6837,1.874,308,"80,957",138600,"109,778","$110,000 "
19054,Levittown,PA,Philadelphia-Camden-Wilmington,Bucks County,6838,1.176,168,"50,803",75600,"63,202","$60,000 "
29388,Woodruff,SC,Spartanburg,Spartanburg County,6839,0.736,85,"31,795",38250,"35,023","$40,000 "
78732,Austin,TX,Austin-Round Rock,Travis County,6840,0.918,161,"39,658",72450,"56,054","$60,000 "
22025,Dumfries,VA,Washington-Arlington-Alexandria,Prince William County,6841,1.142,200,"49,334",90000,"69,667","$70,000 "
75236,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,6842,0.974,115,"42,077",51750,"46,913","$50,000 "
45229,Cincinnati,OH,Cincinnati,Hamilton County,6843,0.726,79,"31,363",35550,"33,457","$30,000 "
68310,Beatrice,NE,Beatrice,Gage County,6844,0.836,89,"36,115",40050,"38,083","$40,000 "
70767,Port Allen,LA,Baton Rouge,West Baton Rouge Parish,6845,0.764,101,"33,005",45450,"39,227","$40,000 "
81503,Grand Junction,CO,Grand Junction,Mesa County,6846,0.89,150,"38,448",67500,"52,974","$50,000 "
12182,Troy,NY,Albany-Schenectady-Troy,Rensselaer County,6847,0.952,103,"41,126",46350,"43,738","$40,000 "
61102,Rockford,IL,Rockford,Winnebago County,6848,0.64,34,"27,648",15300,"21,474","$20,000 "
44041,Geneva,OH,Ashtabula,Ashtabula County,6849,0.762,85,"32,918",38250,"35,584","$40,000 "
2726,Somerset,MA,Providence-Warwick,Bristol County,6850,1.31,208,"56,592",93600,"75,096","$80,000 "
99353,West Richland,WA,Kennewick-Richland,Benton County,6851,0.922,193,"39,830",86850,"63,340","$60,000 "
49068,Marshall,MI,Battle Creek,Calhoun County,6852,0.804,110,"34,733",49500,"42,116","$40,000 "
34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,6853,1.562,205,"67,478",92250,"79,864","$80,000 "
75159,Seagoville,TX,Dallas-Fort Worth-Arlington,Dallas County,6854,0.956,112,"41,299",50400,"45,850","$50,000 "
53575,Oregon,WI,Madison,Dane County,6855,0.744,148,"32,141",66600,"49,370","$50,000 "
10549,Mount Kisco,NY,New York-Newark-Jersey City,Westchester County,6856,2.074,322,"89,597",144900,"117,248","$120,000 "
63050,Hillsboro,MO,St. Louis,Jefferson County,6857,0.912,136,"39,398",61200,"50,299","$50,000 "
74955,Sallisaw,OK,Fort Smith,Sequoyah County,6858,0.616,61,"26,611",27450,"27,031","$30,000 "
75601,Longview,TX,Longview,Gregg County,6859,0.706,,"30,499",,"30,499","$30,000 "
19975,Selbyville,DE,Salisbury,Sussex County,6860,0.842,171,"36,374",76950,"56,662","$60,000 "
28365,Mount Olive,NC,Goldsboro,Wayne County,6861,0.598,56,"25,834",25200,"25,517","$30,000 "
49080,Gunplain,MI,Holland,Allegan County,6862,0.936,116,"40,435",52200,"46,318","$50,000 "
78404,Corpus Christi,TX,Corpus Christi,Nueces County,6863,0.956,88,"41,299",39600,"40,450","$40,000 "
91105,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6864,2.276,669,"98,323",301050,"199,687","$200,000 "
94705,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,6865,2.458,832,"106,186",374400,"240,293","$240,000 "
80517,Estes Park,CO,Fort Collins,Larimer County,6866,1.138,320,"49,162",144000,"96,581","$100,000 "
93514,Bishop,CA,,Inyo County,6867,1.148,249,"49,594",112050,"80,822","$80,000 "
99503,Anchorage,AK,Anchorage,Anchorage Borough,6868,1.382,175,"59,702",78750,"69,226","$70,000 "
33981,Port Charlotte,FL,Punta Gorda,Charlotte County,6869,1.224,140,"52,877",63000,"57,938","$60,000 "
99669,Soldotna,AK,,Kenai Peninsula Borough,6870,0.9,161,"38,880",72450,"55,665","$60,000 "
44140,Bay Village,OH,Cleveland-Elyria,Cuyahoga County,6871,1.102,151,"47,606",67950,"57,778","$60,000 "
73801,Woodward,OK,Woodward,Woodward County,6872,0.656,75,"28,339",33750,"31,045","$30,000 "
11030,Manhasset,NY,New York-Newark-Jersey City,Nassau County,6873,2.642,630,"114,134",283500,"198,817","$200,000 "
30317,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,6874,1.344,272,"58,061",122400,"90,230","$90,000 "
28791,Hendersonville,NC,Asheville,Henderson County,6875,0.84,146,"36,288",65700,"50,994","$50,000 "
87410,Aztec,NM,Farmington,San Juan County,6876,0.778,,"33,610",,"33,610","$30,000 "
12019,Ballston,NY,Albany-Schenectady-Troy,Saratoga County,6877,1.028,154,"44,410",69300,"56,855","$60,000 "
39183,Vicksburg,MS,Vicksburg,Warren County,6878,0.602,,"26,006",,"26,006","$30,000 "
72202,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,6879,0.658,,"28,426",,"28,426","$30,000 "
18040,Forks,PA,Allentown-Bethlehem-Easton,Northampton County,6880,0.928,130,"40,090",58500,"49,295","$50,000 "
64870,Webb City,MO,Joplin,Jasper County,6881,0.528,95,"22,810",42750,"32,780","$30,000 "
77051,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6882,1.016,88,"43,891",39600,"41,746","$40,000 "
37617,Blountville,TN,Kingsport-Bristol-Bristol,Sullivan County,6883,0.64,100,"27,648",45000,"36,324","$40,000 "
60104,Bellwood,IL,Chicago-Naperville-Elgin,Cook County,6884,1.436,146,"62,035",65700,"63,868","$60,000 "
27525,Franklinton,NC,Raleigh,Franklin County,6885,0.776,111,"33,523",49950,"41,737","$40,000 "
29153,Sumter,SC,Sumter,Sumter County,6886,0.654,,"28,253",,"28,253","$30,000 "
40217,Louisville,KY,Louisville/Jefferson County,Jefferson County,6887,0.986,144,"42,595",64800,"53,698","$50,000 "
75169,Wills Point,TX,,Van Zandt County,6888,0.84,84,"36,288",37800,"37,044","$40,000 "
77028,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6889,1.028,72,"44,410",32400,"38,405","$40,000 "
94503,American Canyon,CA,Napa,Napa County,6890,1.306,273,"56,419",122850,"89,635","$90,000 "
1748,Hopkinton,MA,Boston-Cambridge-Newton,Middlesex County,6891,1.234,255,"53,309",114750,"84,029","$80,000 "
75803,Palestine,TX,Palestine,Anderson County,6892,0.758,69,"32,746",31050,"31,898","$30,000 "
96778,Pahoa,HI,Hilo,Hawaii County,6893,1.09,165,"47,088",74250,"60,669","$60,000 "
55413,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,6894,1.57,240,"67,824",108000,"87,912","$90,000 "
8691,Robbinsville,NJ,Trenton,Mercer County,6895,1.316,192,"56,851",86400,"71,626","$70,000 "
40514,Lexington,KY,Lexington-Fayette,Fayette County,6896,0.756,124,"32,659",55800,"44,230","$40,000 "
67214,Wichita,KS,Wichita,Sedgwick County,6897,0.656,52,"28,339",23400,"25,870","$30,000 "
64117,Kansas City,MO,Kansas City,Jackson County,6898,1.01,118,"43,632",53100,"48,366","$50,000 "
76306,Wichita Falls,TX,Wichita Falls,Wichita County,6899,0.654,52,"28,253",23400,"25,826","$30,000 "
64056,Independence,MO,Kansas City,Jackson County,6900,0.994,115,"42,941",51750,"47,345","$50,000 "
75409,Anna,TX,Dallas-Fort Worth-Arlington,Collin County,6901,0.866,126,"37,411",56700,"47,056","$50,000 "
29657,Liberty,SC,Greenville-Anderson-Mauldin,Pickens County,6902,0.752,94,"32,486",42300,"37,393","$40,000 "
19462,Plymouth,PA,Philadelphia-Camden-Wilmington,Montgomery County,6903,1.138,182,"49,162",81900,"65,531","$70,000 "
85757,Tucson,AZ,Tucson,Pima County,6904,0.682,107,"29,462",48150,"38,806","$40,000 "
63132,Olivette,MO,St. Louis,Saint Louis County,6905,1.028,154,"44,410",69300,"56,855","$60,000 "
80465,Morrison,CO,Denver-Aurora-Lakewood,Jefferson County,6906,1.326,320,"57,283",144000,"100,642","$100,000 "
29323,Chesnee,SC,Spartanburg,Spartanburg County,6907,0.766,91,"33,091",40950,"37,021","$40,000 "
60521,Hinsdale,IL,Chicago-Naperville-Elgin,DuPage County,6908,1.804,325,"77,933",146250,"112,091","$110,000 "
27592,Willow Spring,NC,Raleigh,Wake County,6909,0.836,126,"36,115",56700,"46,408","$50,000 "
97038,Molalla,OR,Portland-Vancouver-Hillsboro,Clackamas County,6910,1.222,217,"52,790",97650,"75,220","$80,000 "
60490,Bolingbrook,IL,Chicago-Naperville-Elgin,Will County,6911,0.96,125,"41,472",56250,"48,861","$50,000 "
7646,New Milford,NJ,New York-Newark-Jersey City,Bergen County,6912,1.57,248,"67,824",111600,"89,712","$90,000 "
98045,North Bend,WA,Seattle-Tacoma-Bellevue,King County,6913,1.346,313,"58,147",140850,"99,499","$100,000 "
2189,Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,6914,1.79,273,"77,328",122850,"100,089","$100,000 "
46303,Cedar Lake,IN,Chicago-Naperville-Elgin,Lake County,6915,0.898,124,"38,794",55800,"47,297","$50,000 "
77048,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6916,0.898,86,"38,794",38700,"38,747","$40,000 "
77591,Texas City,TX,Houston-The Woodlands-Sugar Land,Galveston County,6917,0.898,88,"38,794",39600,"39,197","$40,000 "
21046,Columbia,MD,Baltimore-Columbia-Towson,Howard County,6918,1.372,215,"59,270",96750,"78,010","$80,000 "
49286,Tecumseh,MI,Adrian,Lenawee County,6919,0.79,,"34,128",,"34,128","$30,000 "
43950,Saint Clairsville,OH,Wheeling,Belmont County,6920,0.85,,"36,720",,"36,720","$40,000 "
19126,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,6921,0.898,111,"38,794",49950,"44,372","$40,000 "
39828,Cairo,GA,,Grady County,6922,0.638,,"27,562",,"27,562","$30,000 "
61605,Peoria,IL,Peoria,Peoria County,6923,0.614,,"26,525",,"26,525","$30,000 "
77002,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6924,1.504,210,"64,973",94500,"79,736","$80,000 "
29860,North Augusta,SC,Augusta-Richmond County,Aiken County,6925,0.686,100,"29,635",45000,"37,318","$40,000 "
29902,Beaufort,SC,Hilton Head Island-Bluffton-Beaufort,Beaufort County,6926,0.99,141,"42,768",63450,"53,109","$50,000 "
34241,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,6927,1.18,172,"50,976",77400,"64,188","$60,000 "
53073,Plymouth,WI,Sheboygan,Sheboygan County,6928,0.758,,"32,746",,"32,746","$30,000 "
