RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
60751,7670,Tenafly,NJ,New York-Newark-Jersey City,Bergen County,7825,1.938,377,"92,094",186615,"139,354","140,000"
73382,35212,Birmingham,AL,Birmingham-Hoover,Jefferson County,7826,0.646,,"30,698",,"30,698","30,000"
78182,46561,Osceola,IN,South Bend-Mishawaka,Saint Joseph County,7827,0.93,109,"44,194",53955,"49,074","50,000"
59028,3076,Pelham,NH,Manchester-Nashua,Hillsborough County,7828,1.202,195,"57,119",96525,"76,822","80,000"
82104,55103,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,7829,1.218,157,"57,879",77715,"67,797","70,000"
88038,68508,Lincoln,NE,Lincoln,Lancaster County,7830,1.066,104,"50,656",51480,"51,068","50,000"
77572,45309,Brookville,OH,Dayton,Montgomery County,7831,0.766,92,"36,400",45540,"40,970","40,000"
84289,60020,Fox Lake,IL,Chicago-Naperville-Elgin,Lake County,7832,1.112,104,"52,842",51480,"52,161","50,000"
79227,48462,Ortonville,MI,Detroit-Warren-Dearborn,Oakland County,7833,1.008,147,"47,900",72765,"60,333","60,000"
86348,64109,Kansas City,MO,Kansas City,Jackson County,7834,0.572,,"27,181",,"27,181","30,000"
84321,60064,North Chicago,IL,Chicago-Naperville-Elgin,Lake County,7835,1.154,80,"54,838",39600,"47,219","50,000"
76763,43604,Toledo,OH,Toledo,Lucas County,7836,0.504,,"23,950",,"23,950","20,000"
89936,73111,Oklahoma City,OK,Oklahoma City,Oklahoma County,7837,0.684,41,"32,504",20295,"26,399","30,000"
82089,55077,Inver Grove Heights,MN,Minneapolis-St. Paul-Bloomington,Dakota County,7838,1.576,201,"74,892",99495,"87,193","90,000"
60500,6903,Stamford,CT,Bridgeport-Stamford-Norwalk,Fairfield County,7839,1.248,,"59,305",,"59,305","60,000"
71146,30467,Sylvania,GA,,Screven County,7840,0.608,,"28,892",,"28,892","30,000"
87801,68008,Blair,NE,Omaha-Council Bluffs,Washington County,7841,0.946,138,"44,954",68310,"56,632","60,000"
97725,94517,Clayton,CA,San Francisco-Oakland-Hayward,Contra Costa County,7842,1.608,381,"76,412",188595,"132,504","130,000"
58280,1119,Springfield,MA,Springfield,Hampden County,7843,1.31,139,"62,251",68805,"65,528","70,000"
61097,8534,Hopewell,NJ,Trenton,Mercer County,7844,1.322,208,"62,821",102960,"82,891","80,000"
65108,17557,New Holland,PA,Lancaster,Lancaster County,7845,0.754,136,"35,830",67320,"51,575","50,000"
70714,29812,Barnwell,SC,,Barnwell County,7846,0.648,,"30,793",,"30,793","30,000"
78091,46320,Hammond,IN,Chicago-Naperville-Elgin,Lake County,7847,0.824,64,"39,156",31680,"35,418","40,000"
58722,2333,East Bridgewater,MA,Boston-Cambridge-Newton,Plymouth County,7848,1.298,,"61,681",,"61,681","60,000"
90664,75065,Lake Dallas,TX,Dallas-Fort Worth-Arlington,Denton County,7849,0.904,132,"42,958",65340,"54,149","50,000"
88820,70811,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,7850,0.8,75,"38,016",37125,"37,571","40,000"
64354,15902,Johnstown,PA,Johnstown,Cambria County,7851,0.462,,"21,954",,"21,954","20,000"
67352,22657,Strasburg,VA,,Shenandoah County,7852,0.94,138,"44,669",68310,"56,489","60,000"
92550,78612,Cedar Creek,TX,Austin-Round Rock,Bastrop County,7853,0.89,137,"42,293",67815,"55,054","60,000"
89899,73068,Noble,OK,Oklahoma City,Cleveland County,7854,0.72,88,"34,214",43560,"38,887","40,000"
65216,17847,Milton,PA,Sunbury,Northumberland County,7855,0.654,121,"31,078",59895,"45,487","50,000"
91973,77484,Waller,TX,Houston-The Woodlands-Sugar Land,Waller County,7856,0.806,,"38,301",,"38,301","40,000"
58767,2458,Newton,MA,Boston-Cambridge-Newton,Middlesex County,7857,1.766,507,"83,920",250965,"167,443","170,000"
69626,27949,Southern Shores,NC,Kill Devil Hills,Dare County,7858,0.916,188,"43,528",93060,"68,294","70,000"
81202,53085,Sheboygan Falls,WI,Sheboygan,Sheboygan County,7859,0.756,,"35,925",,"35,925","40,000"
97539,94065,Redwood City,CA,San Francisco-Oakland-Hayward,San Mateo County,7860,2.742,976,"130,300",483120,"306,710","310,000"
65286,17972,Schuylkill Haven,PA,Pottsville,Schuylkill County,7861,0.554,82,"26,326",40590,"33,458","30,000"
97361,93614,Coarsegold,CA,Madera,Madera County,7862,0.784,156,"37,256",77220,"57,238","60,000"
63156,13492,Whitesboro,NY,Utica-Rome,Oneida County,7863,1.01,107,"47,995",52965,"50,480","50,000"
97749,94542,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,7864,1.626,418,"77,268",206910,"142,089","140,000"
93737,81230,Gunnison,CO,,Gunnison County,7865,1.106,217,"52,557",107415,"79,986","80,000"
74872,38558,Crossville,TN,Crossville,Cumberland County,7866,0.772,117,"36,685",57915,"47,300","50,000"
58815,2571,Wareham,MA,Boston-Cambridge-Newton,Plymouth County,7867,1.536,233,"72,991",115335,"94,163","90,000"
84532,60481,Wilmington,IL,Chicago-Naperville-Elgin,Will County,7868,1.054,137,"50,086",67815,"58,951","60,000"
71236,30620,Bethlehem,GA,Atlanta-Sandy Springs-Roswell,Barrow County,7869,0.744,105,"35,355",51975,"43,665","40,000"
58270,1105,Springfield,MA,Springfield,Hampden County,7870,1.01,74,"47,995",36630,"42,313","40,000"
71942,32333,Havana,FL,Tallahassee,Gadsden County,7871,0.77,106,"36,590",52470,"44,530","40,000"
82259,55409,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,7872,1.474,240,"70,044",118800,"94,422","90,000"
65516,18508,Scranton,PA,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,7873,0.638,,"30,318",,"30,318","30,000"
72216,32784,Umatilla,FL,Orlando-Kissimmee-Sanford,Lake County,7874,0.912,113,"43,338",55935,"49,637","50,000"
89737,72745,Lowell,AR,Fayetteville-Springdale-Rogers,Benton County,7875,0.744,108,"35,355",53460,"44,407","40,000"
100205,99350,Prosser,WA,Kennewick-Richland,Benton County,7876,0.964,174,"45,809",86130,"65,970","70,000"
73462,35453,Cottondale,AL,Tuscaloosa,Tuscaloosa County,7877,0.774,89,"36,780",44055,"40,418","40,000"
96580,92007,Encinitas,CA,San Diego-Carlsbad,San Diego County,7878,2.522,697,"119,845",345015,"232,430","230,000"
88455,70070,Luling,LA,New Orleans-Metairie,Saint Charles Parish,7879,0.714,104,"33,929",51480,"42,705","40,000"
74952,38672,Southaven,MS,Memphis,DeSoto County,7880,0.864,94,"41,057",46530,"43,794","40,000"
93930,82435,Powell,WY,,Park County,7881,0.8,,"38,016",,"38,016","40,000"
93052,79735,Fort Stockton,TX,,Pecos County,7882,0.51,,"24,235",,"24,235","20,000"
68608,25428,Inwood,WV,Hagerstown-Martinsburg,Berkeley County,7883,0.812,,"38,586",,"38,586","40,000"
63880,15071,North Fayette,PA,Pittsburgh,Allegheny County,7884,0.932,127,"44,289",62865,"53,577","50,000"
70165,28721,Clyde,NC,Asheville,Haywood County,7885,0.902,137,"42,863",67815,"55,339","60,000"
77391,44905,Mansfield,OH,Mansfield,Richland County,7886,0.626,67,"29,748",33165,"31,456","30,000"
85961,63144,Brentwood,MO,St. Louis,Saint Louis County,7887,1.194,186,"56,739",92070,"74,404","70,000"
71872,32219,Jacksonville,FL,Jacksonville,Duval County,7888,0.738,85,"35,070",42075,"38,572","40,000"
69956,28445,Surf City,NC,Wilmington,Pender County,7889,1.09,221,"51,797",109395,"80,596","80,000"
65518,18510,Scranton,PA,Scranton--Wilkes-Barre--Hazleton,Lackawanna County,7890,0.53,,"25,186",,"25,186","30,000"
72492,33190,Cutler Bay,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,7891,1.142,147,"54,268",72765,"63,516","60,000"
72635,33478,Jupiter,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,7892,1.318,218,"62,631",107910,"85,271","90,000"
87080,66071,Paola,KS,Kansas City,Miami County,7893,0.782,124,"37,161",61380,"49,270","50,000"
67546,23117,Mineral,VA,,Louisa County,7894,1.006,159,"47,805",78705,"63,255","60,000"
71367,31014,Cochran,GA,,Bleckley County,7895,0.612,,"29,082",,"29,082","30,000"
63518,14425,Farmington,NY,Rochester,Ontario County,7896,0.912,122,"43,338",60390,"51,864","50,000"
71875,32222,Jacksonville,FL,Jacksonville,Duval County,7897,0.716,105,"34,024",51975,"43,000","40,000"
79028,48166,Berlin,MI,Monroe,Monroe County,7898,0.706,140,"33,549",69300,"51,425","50,000"
71678,31791,Sylvester,GA,Albany,Worth County,7899,0.652,,"30,983",,"30,983","30,000"
71763,32063,Macclenny,FL,Jacksonville,Baker County,7900,0.81,116,"38,491",57420,"47,956","50,000"
66675,20866,Burtonsville,MD,Washington-Arlington-Alexandria,Montgomery County,7901,1.456,234,"69,189",115830,"92,510","90,000"
63575,14519,Ontario,NY,Rochester,Wayne County,7902,1.028,111,"48,851",54945,"51,898","50,000"
63873,15063,Monongahela,PA,Pittsburgh,Washington County,7903,0.692,80,"32,884",39600,"36,242","40,000"
78165,46534,Knox,IN,,Starke County,7904,0.684,80,"32,504",39600,"36,052","40,000"
63318,13827,Owego,NY,Binghamton,Tioga County,7905,0.906,82,"43,053",40590,"41,822","40,000"
78023,46204,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,7906,1.474,242,"70,044",119790,"94,917","90,000"
91352,76302,Wichita Falls,TX,Wichita Falls,Wichita County,7907,0.674,,"32,028",,"32,028","30,000"
67517,23072,Hayes,VA,Virginia Beach-Norfolk-Newport News,Gloucester County,7908,0.912,140,"43,338",69300,"56,319","60,000"
73009,34117,Naples,FL,Naples-Immokalee-Marco Island,Collier County,7909,1.406,187,"66,813",92565,"79,689","80,000"
58558,1940,Lynnfield,MA,Boston-Cambridge-Newton,Essex County,7910,1.248,278,"59,305",137610,"98,457","100,000"
95052,85714,Tucson,AZ,Tucson,Pima County,7911,0.854,97,"40,582",48015,"44,299","40,000"
58991,2917,Smithfield,RI,Providence-Warwick,Providence County,7912,1.214,195,"57,689",96525,"77,107","80,000"
70427,29365,Lyman,SC,Spartanburg,Spartanburg County,7913,0.764,101,"36,305",49995,"43,150","40,000"
71873,32220,Jacksonville,FL,Jacksonville,Duval County,7914,0.752,101,"35,735",49995,"42,865","40,000"
79360,48750,Oscoda,MI,,Iosco County,7915,0.74,,"35,165",,"35,165","40,000"
86971,65742,Rogersville,MO,Springfield,Greene County,7916,0.648,117,"30,793",57915,"44,354","40,000"
100063,99019,Liberty Lake,WA,Spokane-Spokane Valley,Spokane County,7917,1.03,269,"48,946",133155,"91,050","90,000"
66665,20851,Rockville,MD,Washington-Arlington-Alexandria,Montgomery County,7918,1.722,303,"81,829",149985,"115,907","120,000"
75587,40243,Louisville,KY,Louisville/Jefferson County,Jefferson County,7919,0.96,138,"45,619",68310,"56,965","60,000"
73111,34453,Inverness,FL,Homosassa Springs,Citrus County,7920,0.788,93,"37,446",46035,"41,740","40,000"
77676,45439,Moraine,OH,Dayton,Montgomery County,7921,0.824,81,"39,156",40095,"39,626","40,000"
88768,70739,Greenwell Springs,LA,Baton Rouge,East Baton Rouge Parish,7922,0.796,115,"37,826",56925,"47,375","50,000"
90599,74953,Poteau,OK,Fort Smith,LeFlore County,7923,0.58,59,"27,562",29205,"28,383","30,000"
61185,8812,Green Brook,NJ,New York-Newark-Jersey City,Somerset County,7924,1.366,218,"64,912",107910,"86,411","90,000"
82464,55805,Duluth,MN,Duluth,Saint Louis County,7925,1.776,176,"84,396",87120,"85,758","90,000"
60268,6371,Old Lyme,CT,Norwich-New London,New London County,7926,1.064,190,"50,561",94050,"72,306","70,000"
80169,50138,Knoxville,IA,Pella,Marion County,7927,0.834,90,"39,632",44550,"42,091","40,000"
84731,60950,Manteno,IL,Kankakee,Kankakee County,7928,0.822,,"39,061",,"39,061","40,000"
68438,25064,Dunbar,WV,Charleston,Kanawha County,7929,0.626,68,"29,748",33660,"31,704","30,000"
85909,63077,Saint Clair,MO,St. Louis,Franklin County,7930,0.658,108,"31,268",53460,"42,364","40,000"
84297,60033,Harvard,IL,Chicago-Naperville-Elgin,McHenry County,7931,0.9,103,"42,768",50985,"46,877","50,000"
79070,48215,Detroit,MI,Detroit-Warren-Dearborn,Wayne County,7932,0.594,,"28,227",,"28,227","30,000"
63921,15137,North Versailles,PA,Pittsburgh,Allegheny County,7933,0.758,69,"36,020",34155,"35,088","40,000"
94122,83333,Hailey,ID,Hailey,Blaine County,7934,1.034,244,"49,136",120780,"84,958","80,000"
67032,21774,New Market,MD,Washington-Arlington-Alexandria,Frederick County,7935,0.98,196,"46,570",97020,"71,795","70,000"
65988,19530,Kutztown,PA,Reading,Berks County,7936,0.826,123,"39,252",60885,"50,068","50,000"
62461,12188,Waterford,NY,Albany-Schenectady-Troy,Saratoga County,7937,1.086,153,"51,607",75735,"63,671","60,000"
61925,10924,Goshen,NY,New York-Newark-Jersey City,Orange County,7938,1.206,169,"57,309",83655,"70,482","70,000"
77213,44509,Youngstown,OH,Youngstown-Warren-Boardman,Mahoning County,7939,0.532,,"25,281",,"25,281","30,000"
92503,78559,La Feria,TX,Brownsville-Harlingen,Cameron County,7940,0.768,66,"36,495",32670,"34,583","30,000"
86352,64113,Kansas City,MO,Kansas City,Jackson County,7941,1.254,214,"59,590",105930,"82,760","80,000"
61979,11004,New York,NY,New York-Newark-Jersey City,Queens County,7942,2.2,543,"104,544",268785,"186,665","190,000"
71605,31632,Hahira,GA,Valdosta,Lowndes County,7943,0.676,92,"32,124",45540,"38,832","40,000"
77772,45714,Belpre,OH,Marietta,Washington County,7944,0.824,95,"39,156",47025,"43,091","40,000"
97759,94552,Castro Valley,CA,San Francisco-Oakland-Hayward,Alameda County,7945,1.634,480,"77,648",237600,"157,624","160,000"
58964,2885,Warren,RI,Providence-Warwick,Bristol County,7946,1.312,200,"62,346",99000,"80,673","80,000"
59095,3275,Suncook,NH,Concord,Merrimack County,7947,1.162,150,"55,218",74250,"64,734","60,000"
63939,15208,Pittsburgh,PA,Pittsburgh,Allegheny County,7948,0.702,,"33,359",,"33,359","30,000"
62262,11790,Stony Brook,NY,New York-Newark-Jersey City,Suffolk County,7949,1.724,,"81,924",,"81,924","80,000"
92739,78945,La Grange,TX,,Fayette County,7950,0.864,,"41,057",,"41,057","40,000"
66224,20124,Clifton,VA,Washington-Arlington-Alexandria,Fairfax County,7951,1.12,251,"53,222",124245,"88,734","90,000"
77404,45015,Hamilton,OH,Cincinnati,Butler County,7952,0.828,86,"39,347",42570,"40,958","40,000"
99980,98823,Ephrata,WA,Moses Lake,Grant County,7953,0.808,128,"38,396",63360,"50,878","50,000"
91882,77372,Splendora,TX,Houston-The Woodlands-Sugar Land,Montgomery County,7954,0.92,106,"43,718",52470,"48,094","50,000"
79023,48160,Milan,MI,Ann Arbor,Washtenaw County,7955,1.026,116,"48,756",57420,"53,088","50,000"
58425,1562,Spencer,MA,Worcester,Worcester County,7956,1.106,168,"52,557",83160,"67,859","70,000"
64929,17103,Harrisburg,PA,Harrisburg-Carlisle,Dauphin County,7957,0.572,31,"27,181",15345,"21,263","20,000"
92353,78257,San Antonio,TX,San Antonio-New Braunfels,Bexar County,7958,1.07,168,"50,846",83160,"67,003","70,000"
93079,79772,Pecos,TX,Pecos,Reeves County,7959,0.544,,"25,851",,"25,851","30,000"
99660,98250,Friday Harbor,WA,,San Juan County,7960,1.222,353,"58,069",174735,"116,402","120,000"
78002,46163,New Palestine,IN,Indianapolis-Carmel-Anderson,Hancock County,7961,0.756,116,"35,925",57420,"46,673","50,000"
76682,43440,Marblehead,OH,Port Clinton,Ottawa County,7962,1.088,162,"51,702",80190,"65,946","70,000"
65749,19078,Ridley Park,PA,Philadelphia-Camden-Wilmington,Delaware County,7963,1.13,137,"53,698",67815,"60,756","60,000"
91215,76054,Hurst,TX,Dallas-Fort Worth-Arlington,Tarrant County,7964,0.914,134,"43,433",66330,"54,882","50,000"
88740,70665,Sulphur,LA,Lake Charles,Calcasieu Parish,7965,0.826,,"39,252",,"39,252","40,000"
92193,78003,Bandera,TX,San Antonio-New Braunfels,Bandera County,7966,0.868,130,"41,247",64350,"52,799","50,000"
62686,12589,Shawangunk,NY,Kingston,Ulster County,7967,1.164,154,"55,313",76230,"65,772","70,000"
75365,39581,Pascagoula,MS,Gulfport-Biloxi-Pascagoula,Jackson County,7968,0.656,,"31,173",,"31,173","30,000"
68601,25419,Falling Waters,WV,Hagerstown-Martinsburg,Berkeley County,7969,0.778,113,"36,971",55935,"46,453","50,000"
65710,19030,Fairless Hills,PA,Philadelphia-Camden-Wilmington,Bucks County,7970,1.208,176,"57,404",87120,"72,262","70,000"
75823,40906,Barbourville,KY,London,Knox County,7971,0.632,,"30,033",,"30,033","30,000"
77936,46055,McCordsville,IN,Indianapolis-Carmel-Anderson,Hancock County,7972,0.71,103,"33,739",50985,"42,362","40,000"
79603,49127,Lincoln,MI,Niles-Benton Harbor,Berrien County,7973,0.926,,"44,004",,"44,004","40,000"
62241,11767,Nesconset,NY,New York-Newark-Jersey City,Suffolk County,7974,1.586,239,"75,367",118305,"96,836","100,000"
60153,6098,Winsted,CT,Torrington,Litchfield County,7975,0.99,113,"47,045",55935,"51,490","50,000"
60675,7444,Riverdale,NJ,New York-Newark-Jersey City,Morris County,7976,1.484,248,"70,520",122760,"96,640","100,000"
78684,47586,Tell City,IN,,Perry County,7977,0.636,80,"30,223",39600,"34,911","30,000"
96925,92582,San Jacinto,CA,Riverside-San Bernardino-Ontario,Riverside County,7978,0.786,134,"37,351",66330,"51,840","50,000"
93476,80603,Lochbuie,CO,Greeley,Weld County,7979,1.188,218,"56,454",107910,"82,182","80,000"
77673,45434,Beavercreek,OH,Dayton,Greene County,7980,0.842,,"40,012",,"40,012","40,000"
65785,19118,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,7981,1.296,260,"61,586",128700,"95,143","100,000"
97153,93210,Coalinga,CA,Fresno,Fresno County,7982,0.834,116,"39,632",57420,"48,526","50,000"
96278,91024,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,7983,1.942,593,"92,284",293535,"192,909","190,000"
81382,53558,Mc Farland,WI,Madison,Dane County,7984,0.882,160,"41,913",79200,"60,556","60,000"
76969,44056,Macedonia,OH,Akron,Summit County,7985,0.936,118,"44,479",58410,"51,444","50,000"
88922,71119,Shreveport,LA,Shreveport-Bossier City,Caddo Parish,7986,0.68,,"32,314",,"32,314","30,000"
92029,77563,Hitchcock,TX,Houston-The Woodlands-Sugar Land,Galveston County,7987,1.058,109,"50,276",53955,"52,116","50,000"
83902,59044,Laurel,MT,Billings,Yellowstone County,7988,1.012,183,"48,090",90585,"69,338","70,000"
73257,35004,Moody,AL,Birmingham-Hoover,Saint Clair County,7989,0.826,105,"39,252",51975,"45,613","50,000"
71824,32148,Interlachen,FL,Palatka,Putnam County,7990,0.736,66,"34,975",32670,"33,822","30,000"
77926,46040,Fishers,IN,Indianapolis-Carmel-Anderson,Hamilton County,7991,0.774,106,"36,780",52470,"44,625","40,000"
95768,89029,Laughlin,NV,Las Vegas-Henderson-Paradise,Clark County,7992,0.858,111,"40,772",54945,"47,859","50,000"
95995,90014,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,7993,2.944,660,"139,899",326700,"233,299","230,000"
87525,67235,Wichita,KS,Wichita,Sedgwick County,7994,0.844,152,"40,107",75240,"57,673","60,000"
70247,28904,Hayesville,NC,,Clay County,7995,0.712,95,"33,834",47025,"40,430","40,000"
66754,21054,Gambrills,MD,Baltimore-Columbia-Towson,Anne Arundel County,7996,1.162,208,"55,218",102960,"79,089","80,000"
84257,59923,Libby,MT,,Lincoln County,7997,0.786,,"37,351",,"37,351","40,000"
84533,60482,Worth,IL,Chicago-Naperville-Elgin,Cook County,7998,1.298,141,"61,681",69795,"65,738","70,000"
77922,46036,Elwood,IN,Indianapolis-Carmel-Anderson,Madison County,7999,0.564,,"26,801",,"26,801","30,000"
65732,19055,Levittown,PA,Philadelphia-Camden-Wilmington,Bucks County,8000,1.19,153,"56,549",75735,"66,142","70,000"
85327,62095,Wood River,IL,St. Louis,Madison County,8001,0.8,68,"38,016",33660,"35,838","40,000"
71123,30436,Lyons,GA,Vidalia,Toombs County,8002,0.606,,"28,797",,"28,797","30,000"
93823,81625,Craig,CO,Craig,Moffat County,8003,0.864,,"41,057",,"41,057","40,000"
72023,32501,Pensacola,FL,Pensacola-Ferry Pass-Brent,Escambia County,8004,0.776,,"36,876",,"36,876","40,000"
67800,23702,Portsmouth,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,8005,0.902,98,"42,863",48510,"45,687","50,000"
69382,27523,Apex,NC,Raleigh,Wake County,8006,0.816,161,"38,776",79695,"59,236","60,000"
58216,1030,Agawam,MA,Springfield,Hampden County,8007,1.244,172,"59,115",85140,"72,127","70,000"
91362,76354,Burkburnett,TX,Wichita Falls,Wichita County,8008,0.666,64,"31,648",31680,"31,664","30,000"
97998,95130,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,8009,2.644,1056,"125,643",522720,"324,181","320,000"
61180,8805,Bound Brook,NJ,New York-Newark-Jersey City,Somerset County,8010,1.294,179,"61,491",88605,"75,048","80,000"
73754,36110,Montgomery,AL,Montgomery,Montgomery County,8011,0.59,,"28,037",,"28,037","30,000"
92300,78204,San Antonio,TX,San Antonio-New Braunfels,Bexar County,8012,1.082,131,"51,417",64845,"58,131","60,000"
